target_id	length	eff_length	est_counts	tpm
ENST00000446167.1	486	203.366	83.5868	30.9837
ENST00000445226.1	294	25.1705	28.7303	86.0441
ENST00000412378.1	494	211.346	19.6829	7.02052
ENST00000623351.1	482	343.027	48.933	10.7534
ENST00000624869.1	142	54.2363	0	0
ENST00000607988.5	454	171.512	0	0
ENST00000609636.5	456	173.512	0	0
ENST00000609472.5	276	24.5741	0	0
ENST00000610167.5	333	53.1327	0	0
ENST00000434244.5	2644	3087.28	1	0.0244173
ENST00000630871.2	352	71.7198	0	0
ENST00000626342.1	826	566.72	0	0
ENST00000626430.1	596	312.449	0	0
ENST00000628234.2	754	459.934	0	0
ENST00000616338.1	707	548.936	80.7583	11.0902
ENST00000431800.1	674	382.391	0	0
ENST00000437643.1	614	329.843	0	0
ENST00000453688.5	654	364.371	0	0
ENST00000447959.1	760	465.756	0	0
ENST00000609027.1	940	644.955	0	0
ENST00000630008.2	830	588.303	28.9473	3.70921
ENST00000627824.2	1796	1500.82	0	0
ENST00000625367.2	566	282.627	0	0
ENST00000628123.1	395	113.782	0	0
ENST00000627999.1	756	806.431	32.8388	3.06969
ENST00000625982.1	921	549.643	141.421	19.3957
ENST00000414156.1	619	334.613	0	0
ENST00000440985.5	510	227.196	12.5999	4.18062
ENST00000428791.1	580	305.51	34.4001	8.48805
ENST00000626198.1	1710	1769.76	125	5.32439
ENST00000430643.1	598	297.443	152	38.5225
ENST00000450004.1	649	360.183	0	0
ENST00000452785.2	339	58.9636	2	2.55694
ENST00000416581.1	1129	833.822	0	0
ENST00000634819.1	1292	996.822	0	0
ENST00000602433.1	2445	2495.56	6.0376	0.182377
ENST00000442839.5	500	217.24	0	0
ENST00000418985.1	491	208.346	0	0
ENST00000444042.2	921	810.132	139.002	12.9342
ENST00000429328.2	661	410.131	3	0.551407
ENST00000422216.1	4036	3740.82	0	0
ENST00000420876.1	483	200.386	0	0
ENST00000445551.1	2509	3385.55	908	20.2177
ENST00000454285.1	815	520.248	0	0
ENST00000438589.1	407	125.203	0	0
ENST00000445070.1	1807	1511.82	0	0
ENST00000635446.1	743	449.413	0	0
ENST00000456803.5	513	230.151	0	0
ENST00000439795.1	789	768.439	3	0.294297
ENST00000455238.1	292	24.3853	0	0
ENST00000431986.2	651	351.434	178.126	38.2082
ENST00000606809.1	1674	1378.82	0	0
ENST00000624985.1	950	654.955	0	0
ENST00000456002.1	713	420.56	0	0
ENST00000420071.1	566	282.627	0	0
ENST00000457061.1	514	231.151	0	0
ENST00000622945.1	1901	1685.54	35	1.56532
ENST00000442477.1	858	563.248	0	0
ENST00000440897.1	250	82.8404	0	0
ENST00000424664.1	503	220.196	0	0
ENST00000366181.2	2366	1811.55	1249.32	51.9872
ENST00000422306.2	435	152.655	68.6724	33.9114
ENST00000564479.5	812	684.829	12.4054	1.36553
ENST00000568425.1	554	270.737	0	0
ENST00000424246.1	678	386.132	0	0
ENST00000415031.1	255	69.882	11	11.8659
ENST00000426017.1	362	81.6572	4	3.69266
ENST00000629102.1	232	94.2732	1.43487	1.14736
ENST00000588291.1	562	278.683	15.266	4.12942
ENST00000586761.2	1290	861.647	5.63596	0.493074
ENST00000591675.1	933	591.497	8.66317	1.10407
ENST00000607338.1	280	23.3248	58	187.45
ENST00000425802.1	762	482.768	28	4.37213
ENST00000428794.1	391	109.882	0	0
ENST00000606527.1	391	109.882	0	0
ENST00000607321.1	456	173.512	2	0.868908
ENST00000446786.2	380	99.2494	0	0
ENST00000447867.1	467	184.406	0	0
ENST00000439621.1	1871	1575.82	0	0
ENST00000629810.1	835	617.424	5.25186	0.641215
ENST00000452466.1	524	411.822	177.306	32.4555
ENST00000569869.1	3591	3327	100.525	2.27769
ENST00000458151.1	1181	969.366	72	5.59911
ENST00000432653.1	470	187.406	1	0.402245
ENST00000421637.1	675	383.28	0	0
ENST00000450469.1	237	91.7662	1	0.821469
ENST00000446686.1	752	457.934	0	0
ENST00000445039.2	567	283.627	7	1.86047
ENST00000429099.1	383	102.128	0	0
ENST00000449958.1	850	634.097	104.27	12.3959
ENST00000624679.1	1755	1568.71	923.878	44.3962
ENST00000623663.1	4608	4312.82	0	0
ENST00000361350.5	2624	2933.15	2.01162	0.0516994
ENST00000426901.1	1111	815.822	0	0
ENST00000447150.1	289	23.416	0	0
ENST00000433377.1	683	390.906	0	0
ENST00000416119.1	623	297.162	54.3857	13.7964
ENST00000450503.1	343	62.8538	0	0
ENST00000415336.1	575	411.956	76.2662	13.9558
ENST00000443284.1	440	157.624	9.62265	4.60198
ENST00000436033.1	414	131.908	1.22921	0.702469
ENST00000455380.5	515	232.128	0	0
ENST00000433690.1	403	121.3	21.8819	13.5987
ENST00000436960.1	428	145.744	0	0
ENST00000451250.1	638	351.308	0	0
ENST00000422374.1	4063	4477.99	567.395	9.5516
ENST00000634769.1	583	299.57	0	0
ENST00000424357.1	645	357.094	0	0
ENST00000635532.1	597	313.449	4	0.961982
ENST00000458145.1	631	345.368	0	0
ENST00000455010.1	453	170.512	0	0
ENST00000435828.1	731	438.269	0	0
ENST00000569425.3	1351	834.272	139	12.5598
ENST00000451914.1	545	261.764	0	0
ENST00000635434.1	268	33.026	0	0
ENST00000425435.1	1824	1528.82	0	0
ENST00000417420.1	610	529.21	1	0.142445
ENST00000422038.1	708	415.601	0	0
ENST00000585589.5	743	449.413	0	0
ENST00000416598.2	1262	966.822	0	0
ENST00000592753.5	711	418.56	0	0
ENST00000585576.5	696	403.64	0	0
ENST00000608806.1	698	405.601	0	0
ENST00000610197.1	659	368.481	0	0
ENST00000420811.2	703	410.601	0	0
ENST00000432897.5	656	366.051	0	0
ENST00000434141.1	893	598.135	0	0
ENST00000610175.1	662	371.23	0	0
ENST00000608833.1	658	367.588	0	0
ENST00000591882.1	809	514.248	0	0
ENST00000587466.5	812	431.759	0	0
ENST00000588227.5	1094	798.822	0	0
ENST00000592898.5	821	526.248	0	0
ENST00000590080.5	633	346.994	0	0
ENST00000588058.5	755	460.934	0	0
ENST00000592838.5	738	444.715	0	0
ENST00000591523.5	1100	804.822	0	0
ENST00000591173.5	774	479.437	0	0
ENST00000457412.6	744	450.327	0	0
ENST00000627488.2	659	400.466	80.3007	15.1157
ENST00000628850.2	526	242.987	0	0
ENST00000628558.2	666	374.832	0	0
ENST00000586465.5	748	454.065	0	0
ENST00000608580.5	759	464.8	0	0
ENST00000609323.1	660	369.302	0	0
ENST00000419596.1	620	335.514	0	0
ENST00000419531.2	996	810.419	10	0.930175
ENST00000607372.1	535	251.865	2	0.5986
ENST00000424592.1	395	113.782	0	0
ENST00000423408.5	1211	992.63	0	0
ENST00000634986.1	1087	791.822	0	0
ENST00000635492.1	1293	1058.55	0	0
ENST00000634763.1	1266	1089.27	5	0.346025
ENST00000427292.1	219	93.7267	0	0
ENST00000634502.1	2575	2675.41	20.8558	0.587637
ENST00000634569.1	1030	896.258	7.20527	0.606026
ENST00000447329.5	530	246.938	20.9954	6.4093
ENST00000438195.5	306	31.0858	59.7716	144.946
ENST00000424308.1	152	58.7662	0	0
ENST00000635515.1	1519	991.147	3.13592	0.238507
ENST00000635072.1	1114	781.233	120.012	11.5802
ENST00000449812.2	623	338.281	0	0
ENST00000635571.1	1687	1128.61	2.93302	0.195904
ENST00000631169.2	759	464.8	0	0
ENST00000625548.1	874	579.248	0	0
ENST00000422198.1	171	66.6917	0	0
ENST00000451090.1	317	39.0931	0	0
ENST00000425914.6	1111	815.822	0	0
ENST00000585367.5	401	119.396	5	3.15684
ENST00000592607.4	605	321.198	0	0
ENST00000624582.3	845	550.248	0	0
ENST00000625069.3	1090	794.822	0	0
ENST00000623433.3	778	483.345	0	0
ENST00000624265.3	582	298.57	0	0
ENST00000587839.2	1010	714.822	0	0
ENST00000631064.2	496	213.304	0	0
ENST00000436225.1	772	477.437	0	0
ENST00000604999.1	338	57.9932	0	0
ENST00000443012.1	767	472.666	0	0
ENST00000456878.1	683	390.906	0	0
ENST00000634836.1	3229	2528.59	33.8747	1.00988
ENST00000635048.1	5678	4795.01	38.4574	0.604595
ENST00000635616.1	2143	1847.82	0	0
ENST00000439156.2	1798	1378.77	4.03712	0.220726
ENST00000634281.1	2864	2646.83	21	0.59809
ENST00000423403.1	2344	2294.62	67.1495	2.206
ENST00000635290.1	2012	1885.26	20	0.799712
ENST00000634701.1	2183	1928.19	0	0
ENST00000438559.5	1275	979.822	0	0
ENST00000418662.1	649	360.183	0	0
ENST00000421455.1	768	473.62	0	0
ENST00000603233.1	470	187.406	0	0
ENST00000442027.5	384	103.107	0	0
ENST00000617929.4	245	88.0706	0	0
ENST00000626805.2	373	92.4714	0	0
ENST00000596354.5	301	28.2142	0	0
ENST00000596404.1	480	197.406	0	0
ENST00000630199.2	220	94.1278	0	0
ENST00000630993.1	432	149.7	0	0
ENST00000605725.1	427	144.744	6	3.12482
ENST00000624477.1	1819	1118.58	15.7491	1.06136
ENST00000453229.1	1228	810.023	51	4.74621
ENST00000450811.1	447	164.529	174.552	79.9757
ENST00000420285.5	355	74.7198	0	0
ENST00000425352.5	490	207.346	0	0
ENST00000420659.1	445	162.545	0	0
ENST00000418091.1	359	78.6894	0	0
ENST00000427547.1	157	60.9194	0	0
ENST00000455038.1	823	483.775	554.951	86.4739
ENST00000432537.2	434	151.67	0	0
ENST00000635458.1	1554	1258.82	0	0
ENST00000447183.3	785	490.345	0	0
ENST00000634725.1	1736	1407.32	0	0
ENST00000635555.1	1016	639.161	100.16	11.8129
ENST00000634576.1	1279	970.655	0	0
ENST00000635218.1	1217	915.224	0	0
ENST00000455304.6	1098	729.95	0	0
ENST00000418086.1	403	121.3	0	0
ENST00000436475.2	1059	722.715	10.0115	1.04425
ENST00000449140.2	859	550.715	48.7989	6.67971
ENST00000426393.5	470	187.406	0	0
ENST00000418244.5	941	645.955	0	0
ENST00000449386.5	547	263.737	0	0
ENST00000431294.5	496	213.304	0	0
ENST00000427268.1	491	208.346	0	0
ENST00000371086.3	3555	3069.38	29.0595	0.713693
ENST00000412349.6	1574	1193.99	122.116	7.70984
ENST00000424995.1	2189	1641.56	80.833	3.71198
ENST00000447748.5	2804	2674.87	541.856	15.2705
ENST00000635398.1	1517	1152.97	393.553	25.7312
ENST00000635626.1	2465	2010.44	159.832	5.99301
ENST00000634775.1	888	593.193	0	0
ENST00000634604.1	1050	754.822	0	0
ENST00000444349.5	381	100.219	0	0
ENST00000415842.5	1157	861.822	0	0
ENST00000436350.2	710	417.56	0	0
ENST00000634799.1	487	204.366	0	0
ENST00000607528.1	618	343.541	13.3282	2.92462
ENST00000448344.1	310	33.7709	0	0
ENST00000435739.1	512	229.151	0	0
ENST00000429871.1	423	140.772	7	3.74847
ENST00000424138.1	456	173.512	0	0
ENST00000502413.2	1156	689.984	36.8363	4.02449
ENST00000456389.1	861	566.248	0	0
ENST00000621423.1	2352	1772.35	488.746	20.7878
ENST00000635350.1	745	438.109	15.7428	2.70878
ENST00000634424.1	423	140.772	97.3102	52.1092
ENST00000230113.4	487	204.366	0	0
ENST00000420587.5	2232	2260.39	28.1901	0.940127
ENST00000413628.5	2058	2094.38	8.80991	0.317096
ENST00000414904.1	796	501.297	0	0
ENST00000434072.1	458	175.478	9	3.86629
ENST00000425820.1	960	664.955	0	0
ENST00000428732.1	1247	741.19	9	0.91535
ENST00000425517.1	627	342.147	61	13.4398
ENST00000439878.1	434	151.67	0	0
ENST00000448001.1	458	175.478	243	104.39
ENST00000414132.5	523	239.987	0	0
ENST00000425754.1	694	401.64	0	0
ENST00000422107.1	457	174.478	0	0
ENST00000413943.1	575	353.283	1	0.213379
ENST00000607679.1	466	183.424	239.102	98.2655
ENST00000419450.1	2086	1698.3	1	0.0443874
ENST00000423187.1	432	149.7	14	7.04985
ENST00000426775.1	749	324.812	30.701	7.12517
ENST00000602605.1	649	360.183	0	0
ENST00000450461.1	553	269.737	0	0
ENST00000426999.1	607	323.166	2	0.466529
ENST00000455406.5	783	369.66	13.0578	2.66282
ENST00000583678.5	551	267.737	0	0
ENST00000634641.1	359	78.6894	1.19065	1.14062
ENST00000627548.2	886	591.193	0	0
ENST00000599146.5	745	451.283	0	0
ENST00000626344.2	400	118.491	0	0
ENST00000630994.2	749	376.861	0	0
ENST00000630926.2	695	402.64	0	0
ENST00000627516.2	618	333.712	0	0
ENST00000627902.2	675	337.857	7.54323	1.68305
ENST00000596952.5	624	339.281	0	0
ENST00000625896.2	476	193.406	0	0
ENST00000413421.5	826	531.248	0	0
ENST00000628635.2	911	616.135	0	0
ENST00000628683.2	466	183.424	0	0
ENST00000628797.2	750	455.934	0	0
ENST00000626510.2	488	205.346	0	0
ENST00000628450.2	995	699.822	0	0
ENST00000594152.5	600	316.324	2.08297	0.496391
ENST00000630885.2	558	274.71	0	0
ENST00000628670.2	601	317.324	0	0
ENST00000630350.2	797	502.297	0	0
ENST00000415780.1	249	84.751	107.733	95.8251
ENST00000600103.1	702	409.601	0	0
ENST00000411721.1	518	235.082	0	0
ENST00000608579.1	669	377.687	0	0
ENST00000430605.1	213	90.4404	0	0
ENST00000586006.5	888	593.193	0	0
ENST00000587306.5	661	370.266	0	0
ENST00000587066.5	613	328.876	0	0
ENST00000585499.5	821	526.248	0	0
ENST00000585415.5	789	494.297	0	0
ENST00000623721.3	1133	777.943	1	0.0969005
ENST00000590186.5	686	393.793	0	0
ENST00000625045.2	1014	591.472	1	0.12745
ENST00000591654.5	719	426.519	0	0
ENST00000624050.1	629	343.707	0	0
ENST00000608360.1	722	429.478	0	0
ENST00000446438.1	170	66.2437	1	1.13797
ENST00000453121.1	534	250.865	0	0
ENST00000445976.1	499	216.261	1.38594	0.483104
ENST00000418078.3	1382	1086.82	0	0
ENST00000623251.1	301	28.2142	144.712	386.643
ENST00000440762.5	3871	2771.7	13.2973	0.361653
ENST00000635317.1	494	211.346	0	0
ENST00000444827.5	363	82.6489	0	0
ENST00000415686.5	358	77.6894	0	0
ENST00000411903.1	441	158.624	0	0
ENST00000452553.1	480	197.406	0	0
ENST00000424953.1	557	273.71	0	0
ENST00000436262.1	320	41.4955	0	0
ENST00000415549.2	791	496.297	0	0
ENST00000629446.1	641	353.894	0	0
ENST00000442876.1	497	214.283	0	0
ENST00000411417.1	445	162.545	0	0
ENST00000612390.4	4874	4002.28	61	1.14894
ENST00000416017.1	588	304.511	0	0
ENST00000620678.1	429	146.73	0	0
ENST00000608748.1	565	281.627	38	10.1714
ENST00000438619.1	339	58.9636	0	0
ENST00000565735.1	1410	1064.5	44.997	3.1865
ENST00000446238.1	670	378.687	0	0
ENST00000427892.1	2203	1907.82	0	0
ENST00000433521.2	806	430.293	80.492	14.1014
ENST00000635455.1	969	673.955	0	0
ENST00000436121.2	656	366.051	0	0
ENST00000434540.1	399	117.55	0	0
ENST00000608243.1	463	180.46	0	0
ENST00000427806.1	448	165.529	2	0.910816
ENST00000454305.1	497	214.283	5	1.75896
ENST00000436206.1	377	96.3381	0	0
ENST00000421331.1	2292	2528.47	141.6	4.22163
ENST00000608684.1	209	89.1399	3	2.53701
ENST00000436742.5	1993	1812.95	64.0598	2.66363
ENST00000413519.1	1170	874.822	0	0
ENST00000635706.1	559	275.71	19	5.19487
ENST00000415629.2	355	74.7198	4	4.03551
ENST00000567886.1	1976	1678.85	27	1.21234
ENST00000458146.1	580	296.57	103	26.1808
ENST00000437080.1	349	68.7484	0	0
ENST00000418041.5	543	259.764	0	0
ENST00000443104.5	591	307.511	0	0
ENST00000443565.1	473	190.406	186.092	73.675
ENST00000439024.1	343	62.8538	178	213.483
ENST00000443939.1	643	355.442	0	0
ENST00000430748.1	641	341.155	1	0.220965
ENST00000420549.1	671	293.475	338.26	86.8868
ENST00000452901.5	1712	1286.09	7	0.410298
ENST00000419658.1	338	57.9932	0	0
ENST00000452834.5	1526	1046.71	0	0
ENST00000421931.1	1476	1010.11	14	1.0448
ENST00000446227.2	1044	748.822	0	0
ENST00000417975.1	3177	2471.75	295.36	9.00784
ENST00000457273.5	1991	1500.37	2.15483	0.108265
ENST00000417565.5	471	188.406	0	0
ENST00000413975.5	382	101.179	0	0
ENST00000419733.1	400	118.491	0	0
ENST00000439186.1	683	390.906	5.89748	1.13728
ENST00000455929.1	2921	2445.84	62.1184	1.91455
ENST00000605506.1	1601	1261.18	1	0.0597719
ENST00000370624.1	2884	2612.21	328.019	9.46595
ENST00000624216.1	1717	1421.82	0	0
ENST00000427819.5	1950	1269.72	32.4128	1.92435
ENST00000426125.1	464	181.424	6.58717	2.73702
ENST00000610230.1	366	85.6064	0	0
ENST00000488557.6	460	177.46	2	0.849578
ENST00000498304.5	508	225.196	0	0
ENST00000467530.5	2745	2449.82	0	0
ENST00000472448.1	517	234.105	0	0
ENST00000467666.2	531	247.889	0	0
ENST00000609367.1	243	88.7113	0	0
ENST00000426794.1	255	69.882	0	0
ENST00000456587.1	522	239.035	6	1.89219
ENST00000565575.1	961	691.984	84	9.15076
ENST00000585888.1	746	364.985	112.596	23.2553
ENST00000469312.6	1298	1054.4	4.80168	0.34329
ENST00000490006.6	1389	1063.71	1.19832	0.0849221
ENST00000471417.5	751	492.725	1.20061	0.183685
ENST00000461990.1	3181	3211.32	11.7964	0.276911
ENST00000590653.5	3315	3484.88	18.4247	0.398553
ENST00000476432.5	556	272.737	0	0
ENST00000467438.1	2375	3043.84	10.5783	0.26198
ENST00000619924.1	1034	1362.43	0	0
ENST00000484933.6	3368	3498.73	0	0
ENST00000589455.5	538	254.814	0	0
ENST00000587165.1	426	143.758	0	0
ENST00000452509.1	889	594.193	0	0
ENST00000623157.1	3087	2433.19	1	0.0309812
ENST00000437598.1	787	492.297	0	0
ENST00000458097.5	3542	2940.11	86.0352	2.2059
ENST00000425750.2	762	467.711	0	0
ENST00000437128.1	324	44.9175	0	0
ENST00000443562.1	770	528.002	2.11536	0.302011
ENST00000415584.6	788	410.908	21.1427	3.87873
ENST00000526694.1	851	628.451	16.6148	1.99295
ENST00000528692.1	439	156.624	36.1271	17.388
ENST00000429074.1	437	154.624	6	2.92514
ENST00000432395.1	509	226.196	2	0.666528
ENST00000609194.1	695	497.542	60	9.09067
ENST00000608671.1	547	263.737	7	2.00078
ENST00000435832.1	231	94.3362	88	70.3199
ENST00000635581.1	706	512.584	1	0.147065
ENST00000634619.1	1131	835.822	0	0
ENST00000435649.2	828	533.248	0	0
ENST00000455680.5	2986	2480.62	0	0
ENST00000606660.1	2786	2280.05	9.24973	0.305814
ENST00000443802.1	712	506.798	12.7503	1.89653
ENST00000425185.2	1547	1310.09	1	0.0575405
ENST00000606898.1	879	614.53	92.1929	11.3091
ENST00000609675.1	1293	878.579	1665.52	142.903
ENST00000413606.5	770	530.55	107.955	15.3388
ENST00000602488.5	321	42.3473	3.05546	5.43907
ENST00000457025.5	413	130.96	0	0
ENST00000446528.6	489	206.346	30.4328	11.1178
ENST00000451302.6	1212	903.606	47.3675	3.95162
ENST00000415150.5	448	165.529	11.0274	5.02198
ENST00000455474.5	299	27.2656	24.6152	68.0553
ENST00000447577.5	431	148.715	0	0
ENST00000442860.5	358	77.6894	64.5179	62.6026
ENST00000414430.5	427	144.744	36.1299	18.8165
ENST00000429859.5	418	135.841	0	0
ENST00000427669.5	383	102.128	174.761	128.996
ENST00000424517.3	270	29.9923	74.1438	186.354
ENST00000450843.5	600	316.324	0	0
ENST00000440778.5	596	312.449	27.4309	6.61811
ENST00000421202.5	2973	2677.18	2832.26	79.7498
ENST00000436200.2	492	209.346	2.08077	0.749263
ENST00000432741.5	535	251.865	0	0
ENST00000411670.5	675	404.622	6.44771	1.20124
ENST00000452347.5	969	759.053	0	0
ENST00000438777.5	752	511.059	31.4225	4.63494
ENST00000449305.5	748	504.413	9.36902	1.40017
ENST00000457387.1	806	567.928	124.797	16.5647
ENST00000445076.1	620	345.896	73.8362	16.0916
ENST00000431770.1	722	579.467	4.36153	0.567393
ENST00000427243.5	639	614.079	59.3018	7.27977
ENST00000417401.1	504	221.196	0	0
ENST00000412628.1	172	67.4149	0	0
ENST00000446684.1	714	581.034	3	0.389219
ENST00000433544.1	1671	1502.95	499.869	25.0718
ENST00000565336.1	1766	1994.28	20	0.755992
ENST00000439455.1	352	71.7198	0	0
ENST00000413103.2	885	641.431	0	0
ENST00000418242.2	814	563.566	203.418	27.2093
ENST00000414039.1	592	404.036	126	23.5085
ENST00000413541.1	2171	1739.79	1	0.0433289
ENST00000452846.5	518	235.082	0	0
ENST00000438509.1	952	656.955	0	0
ENST00000456582.1	401	119.396	0	0
ENST00000451611.1	1096	800.822	0	0
ENST00000434207.1	420	137.814	0	0
ENST00000421762.5	2447	2781.98	69.6062	1.88611
ENST00000419846.1	522	239.035	0	0
ENST00000624604.3	498	215.261	0	0
ENST00000444665.5	371	90.5266	0	0
ENST00000630835.1	213	90.4404	0	0
ENST00000598739.1	262	46.8973	1	1.60741
ENST00000624135.3	526	242.987	0	0
ENST00000623609.1	355	74.7198	0	0
ENST00000423410.1	382	101.179	0	0
ENST00000438093.1	602	318.324	0	0
ENST00000426881.6	803	565.2	2.27761	0.303774
ENST00000427695.3	845	559.243	4.37863	0.590217
ENST00000424943.1	2755	2951.33	306.026	7.81652
ENST00000440116.2	826	531.248	0	0
ENST00000456933.1	714	356.326	3.48926	0.738174
ENST00000411798.1	1440	982.644	15	1.15072
ENST00000603401.1	287	23.0191	27	88.4198
ENST00000442558.5	479	196.406	0	0
ENST00000593954.5	683	390.906	0	0
ENST00000634962.1	967	671.955	0	0
ENST00000413825.6	943	647.955	0	0
ENST00000609411.5	657	366.731	0	0
ENST00000624750.3	766	471.666	0	0
ENST00000595613.5	670	378.687	0	0
ENST00000623830.3	868	573.248	0	0
ENST00000625774.2	733	440.184	0	0
ENST00000627733.2	569	285.627	0	0
ENST00000595188.5	737	443.715	0	0
ENST00000451675.5	799	504.297	0	0
ENST00000623085.3	750	455.934	0	0
ENST00000623349.3	627	342.147	0	0
ENST00000598129.5	718	425.519	0	0
ENST00000598612.5	709	416.601	0	0
ENST00000412513.3	637	350.446	0	0
ENST00000631091.1	159	62.0607	0	0
ENST00000435311.1	1994	1550.86	8	0.388857
ENST00000422980.1	533	249.889	34	10.2566
ENST00000629811.2	286	22.8421	49	161.709
ENST00000630798.1	724	356.209	329	69.625
ENST00000424982.1	401	119.396	12.6572	7.99138
ENST00000431362.1	776	481.391	0	0
ENST00000422259.1	788	493.297	0	0
ENST00000602672.1	870	575.248	0	0
ENST00000561881.1	1810	1514.82	0	0
ENST00000634594.1	3586	3504.44	61.857	1.33059
ENST00000424528.2	2639	2810.33	0	0
ENST00000413670.2	2107	1811.82	0	0
ENST00000602852.1	999	703.822	0	0
ENST00000602984.1	968	672.955	0	0
ENST00000418344.1	2229	1827.96	146.131	6.02629
ENST00000623685.1	672	380.65	0	0
ENST00000425113.1	2544	2082.48	1	0.0361987
ENST00000634316.1	859	564.248	0	0
ENST00000635551.1	611	326.908	0	0
ENST00000438829.2	442	159.577	0	0
ENST00000454219.1	655	339.502	73	16.2089
ENST00000564623.2	5072	4846.03	439.248	6.83277
ENST00000432294.1	384	103.107	43	31.4379
ENST00000421185.1	423	140.772	33	17.6714
ENST00000446055.1	467	184.406	0	0
ENST00000432210.1	592	308.511	1	0.244345
ENST00000416343.2	497	214.283	0	0
ENST00000609247.1	429	146.73	43	22.0915
ENST00000414686.1	671	379.687	22	4.36789
ENST00000453011.5	794	421.722	17.2296	3.07981
ENST00000446527.5	1045	681.218	66.2639	7.33271
ENST00000416329.5	713	343.911	10.7356	2.35318
ENST00000454721.5	753	437.206	0	0
ENST00000449473.2	1298	923.196	15.4182	1.25897
ENST00000451213.1	1531	1126.73	22.3527	1.49549
ENST00000432195.1	403	121.3	1	0.621458
ENST00000561748.1	592	308.511	20	4.88691
ENST00000454466.1	260	52.9035	0	0
ENST00000439146.1	474	191.406	67.1362	26.4408
ENST00000444327.1	771	449.302	999.864	167.756
ENST00000415532.2	634	376.89	7	1.40009
ENST00000635702.1	1204	819.415	47.9506	4.41127
ENST00000447916.1	657	366.731	0	0
ENST00000414418.1	931	636.016	0	0
ENST00000414923.1	418	135.841	0	0
ENST00000444810.5	527	243.987	1	0.308963
ENST00000447322.2	470	187.406	0	0
ENST00000600656.5	556	272.737	0	0
ENST00000597635.5	680	388.057	0	0
ENST00000595309.5	871	576.248	0	0
ENST00000624898.3	277	24.1831	0	0
ENST00000624083.3	385	104.066	0	0
